CD3_C ID, MECID,Committee Name,Committee,Address 1,Address 2,City,State,Zip,Date,Amount,Contribution Type,Report
"145352","C180576","Enterprise Holdings, Inc. PAC ","Friends of Natalie Manley","1927 Timbers Edge Circle","","Joliet","IL","60431-1626","3/3/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"145353","C180576","Enterprise Holdings, Inc. PAC ","Citizens to Elect Mike Marron","22239 N 100 E Rd","","Fithian","IL","61844-5011","3/3/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"145354","C180576","Enterprise Holdings, Inc. PAC ","Friends of Rita Mayfield","649 S Fulton Ave","","Waukegan","IL","60085","3/3/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"145355","C180576","Enterprise Holdings, Inc. PAC ","Friends for Anna Moeller","PO Box 1086","","Elgin","IL","60121-1086","3/3/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"145356","C180576","Enterprise Holdings, Inc. PAC ","Friends of Mike Murphy","PO Box 672","","Springfield","IL","62705","3/3/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144485","C071008","SAINT CHARLES ORGANIZATION OF REPUBLICANS","Citizens for Woody","5577 SE Perrin Road","","Lathrop","MO","64465","2/3/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144486","C071008","SAINT CHARLES ORGANIZATION OF REPUBLICANS","Will Perry for State Rep","PO Box 4111","","Scott City","MO","63780","2/3/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"144487","C071008","SAINT CHARLES ORGANIZATION OF REPUBLICANS","Citizens to Elect Mike Kehoe","PO Box 105527","","Jefferson City","MO","65110","2/3/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"144515","C171208","Missourians for Patient Care","Missourians for Patient Care, Inc.","1034 South Brentwood Blvd. Suite 1700","","St Louis","MO","63117","2/7/2020 12:00:00 AM","1564.0800","M","Termination"
"144572","C000846","HOME BUILDERS ASSOC OF GREATER KC-PAC","Tom Circo","1915 S Sunset Lane","","Raymore","MO","64083","3/5/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"145959","C180576","Enterprise Holdings, Inc. PAC ","Brad Last Campaign","1194 South 180 West","","Hurricane","UT","84737","5/15/2020 12:00:00 AM","250.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145960","C180576","Enterprise Holdings, Inc. PAC ","Committee to Elect Kay Christofferson","1256 East 1500 North","","Lehi","UT","84043","5/15/2020 12:00:00 AM","250.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145961","C180576","Enterprise Holdings, Inc. PAC ","Keven Stratton Campaign","702 East 1160 North","","Orem","UT","84097","5/15/2020 12:00:00 AM","250.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145962","C180576","Enterprise Holdings, Inc. PAC ","Committee to Elect Stuart Barlow","940 Signal Hill","","Fruit Heights","UT","84037","5/15/2020 12:00:00 AM","250.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145963","C180576","Enterprise Holdings, Inc. PAC ","Karianne Lisonbee Campaign","4334 W 1700 S","","Syracuse","UT","84075","5/15/2020 12:00:00 AM","250.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145964","C180576","Enterprise Holdings, Inc. PAC ","Committee to Elect Curtis Bramble","3663 North 870 East","","Provo","UT","84604","5/15/2020 12:00:00 AM","500.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145965","C180576","Enterprise Holdings, Inc. PAC ","Committee to Elect Lincoln Fillmore","10167 S 1190 W","","South Jordan","UT","84095","5/15/2020 12:00:00 AM","500.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145966","C180576","Enterprise Holdings, Inc. PAC ","Lyle HiIlyard Campaign","595 South Riverwoods Parkway","Suite 100","Logan","UT","84321","5/15/2020 12:00:00 AM","300.0000","M","8 Day Before General Municipal Election-6/2/2020"
"145967","C180576","Enterprise Holdings, Inc. PAC ","Committee to Elect Val Potter","2185 North 1400 East","","North Logan","UT","84341","5/15/2020 12:00:00 AM","250.0000","M","8 Day Before General Municipal Election-6/2/2020"
"146016","C171340","Shamrock PAC","Page for Missouri","331 N Ballas Road","PO Box 410091","St Louis","MO","63141","5/4/2020 12:00:00 AM","1000.0000","M","8 Day Before General Municipal Election-6/2/2020"
"146071","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","DOUG BECK","9426 BRENDA AVE.","","ST LOUIS","MO","63123","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146072","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Judy Baker","P. O. Box 8031","","Columbia","MO","65205","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146073","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","VICKIE LORENZ ENGLUND","PO BOX 270545","","ST LOUIS","MO","63127","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146074","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Tyler Merkel","7650 Willams Ave.","","St Louis","MO","63143","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146075","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Vicky Grass","3872 Louis St.","","St Louis","MO","63116","6/5/2020 12:00:00 AM","100.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146076","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Jeffrey Boyd","5879 Martin Luther King Dr.","","St Louis","MO","63112","6/5/2020 12:00:00 AM","250.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146077","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Jean Pretto","114 West Pottle Ave.","","St Louis","MO","63129","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146078","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Deb Lavender","11247 Manchester Road","","Kirkwood","MO","63122","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146079","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Mark Ellebracht","611 Lancelot Drive","","Liberty","MO","64068","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146080","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Mike Person","1480 Alicia Ave.","","Ferguson","MO","63135","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146081","C000769","Glaziers Architectural Metal & Glassworkers Local Union No 513 Political Action Fund","Helena Webb","15455 Manchester Road #142","","Ballwin","MO","63011","6/5/2020 12:00:00 AM","499.0000","M","8 Day Before City of St. Louis Special Election-6/23/2020"
"146098","C180589","MSCEW PAC Federal Cmte","DAVID BASHEAR","170 E. KIRKPATRICK ST","","CHARLESTON","MO","63834","4/20/2020 12:00:00 AM","200.0000","M","July Quarterly Report"
"146191","C161399","Russ Carnahan For Missouri","Biden Victory Fund","430 South Capitol Street SE","","Washington","DC","20003","6/19/2020 12:00:00 AM","250.0000","M","July Quarterly Report"
"146196","C171213","HBS MO State PAC","Parson for Missouri","PO Box 1004","","Bolivar","MO","65613","12/4/2019 12:00:00 AM","650.0000","M","AMENDED January Quarterly Report"
"146197","C171213","HBS MO State PAC","Page for Missouri","17 Windsor Terrace Lane","","Creve Coeur","MO","63141","4/14/2020 12:00:00 AM","2500.0000","M","July Quarterly Report"
"146198","C171213","HBS MO State PAC","Friends of Wayne Wallingford","PO Box 514","","Cape Girardeau","MO","63702","6/17/2020 12:00:00 AM","1000.0000","M","July Quarterly Report"
"143106","C201102","Missouri AFL-CIO Committee on Political Education","Committee to Elect Ian Mackey","1014 Commodore Dr.","","Richmond Heights","MO","63117","11/7/2019 12:00:00 AM","250.0000","M","January Quarterly Report"
"143107","C201102","Missouri AFL-CIO Committee on Political Education","Citizens for Rasheen Aldrige","110 N. 17th Street","","St Louis","MO","63103","11/26/2019 12:00:00 AM","300.0000","M","January Quarterly Report"
"143108","C201102","Missouri AFL-CIO Committee on Political Education","MNPL District 9","12365 St. Charles Rock Rd.","","Bridgeton","MO","63044","12/17/2019 12:00:00 AM","200.0000","M","January Quarterly Report"
"143139","C000564","Shelter Insurance Missouri PAC","Friends of Sandy Crawford","PO Box 332","","Bolivar","MO","65622","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143140","C000564","Shelter Insurance Missouri PAC","Friends of Andrew Koenig","741 Sherwick Terr","","Manchester","MO","63021","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143141","C000564","Shelter Insurance Missouri PAC","Luetkemeyer for Senate","PO Box 14360","","Parkville","MO","64152","10/22/2019 12:00:00 AM","2500.0000","M","January Quarterly Report"
"143142","C000564","Shelter Insurance Missouri PAC","Missourians for O'Laughlin","1103 East Briggs Dr","","Macon","MO","63552","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143143","C000564","Shelter Insurance Missouri PAC","Elect Bill White","PO Box 2461","","Joplin","MO","64803","10/22/2019 12:00:00 AM","1000.0000","M","January Quarterly Report"
"143144","C000564","Shelter Insurance Missouri PAC","Friends of Phil Christofanelli","1011 Saravalle Dr","","Saint Peters","MO","63376","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143145","C000564","Shelter Insurance Missouri PAC","Friends of Mary Elizabeth Coleman","1015 Sable Ln","","Arnold","MO","63010","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143146","C000564","Shelter Insurance Missouri PAC","Citizens to Elect Bruce DeGroot","2534 Newpaint","","Wildwood","MO","63011","10/22/2019 12:00:00 AM","2000.0000","M","January Quarterly Report"
"143147","C000564","Shelter Insurance Missouri PAC","Friends of Mark Ellebracht","529 Thornton St","","Liberty","MO","64068","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143149","C000564","Shelter Insurance Missouri PAC","Gregory For Missouri","12820 Weber Hill Rd","","Saint Louis","MO","63127","10/22/2019 12:00:00 AM","1000.0000","M","January Quarterly Report"
"143150","C000564","Shelter Insurance Missouri PAC","Hill For Missouri","85 Knowledge Ct","","Lake Saint Louis","MO","63367","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143152","C000564","Shelter Insurance Missouri PAC","Friends of Kip Kendrick","1400 Forum Blvd Ste 7A #243","","Columbia","MO","65203","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"152489","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Sawyer for State Rep","1041 SO. Elizabeth","","Wichita","KS","67213","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152490","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Stogsdill for State Rep","4414 Tomahawk Rd","","Prairie Village","KS","66208","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152491","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Victors for State Rep","2220 Mascot ","","Wichita ","KS","67204","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152492","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Weigel for State Rep","1900 SW Briarwood Dr","","Topeka","KS","66611","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152493","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Wolfe Moore for State Rep","3209 North 131st","","Kansas City","KS","66109","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152494","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Woodard for State Rep","9051 Renner Blvd APT 3002","","Lenexa","KS","66219","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152495","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Schweller for State Rep","20905 W. 90th Terr.","","Lenexa","KS","66220","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152496","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Hoye for State Rep","8517 Alden Lane","","Lenexa","KS","66215","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152497","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Jercha for State Rep","15069 Sherwood St.","","Leawood","KS","66224","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152498","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Day for State Rep","11941 Perry Street","","Overland Park","KS","66213","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152499","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Fox for State Rep","PO Box 781357","","Wichita ","KS","67278","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152500","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Yeager for State Rep","4480 South Meridian, #94","","Wichita","KS","67217","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152501","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Poskin for State Rep","12924 Howe Drive","","Leawood","KS","66209","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152502","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Dixon for State Rep","14016 S. Tomahawk Dr.","","Olathe","KS","66062","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152503","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Lampe for State Rep","6402 Warwick Street","","Shawnee","KS","66218","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152504","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Featherston for State Rep","PO Box 13447","","Overland Park","KS","66282","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152505","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Byers for State Rep","119 S Chatauqua","","Wichita","KS","67211","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152506","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Scholtz for State Rep","4914 Girard St.","","Leavenworth ","KS","66048","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152507","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Haswood for State Rep","2317 Surrey Dr.","","Lawrence","KS","66046","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"144553","C000849","John H. Haake Branch 343 National Association of Letter Carriers Political Action Fund","Committee to Elect Bill Otto","12 Seabiscuit Drive","","St Charles","MO","63301","3/20/2020 12:00:00 AM","400.0000","M","April Quarterly Report"
"144554","C000849","John H. Haake Branch 343 National Association of Letter Carriers Political Action Fund","Alex Lange STL","12889 Tammy Kay Drive","","St Louis","MO","63128","3/20/2020 12:00:00 AM","350.0000","M","April Quarterly Report"
"144555","C000849","John H. Haake Branch 343 National Association of Letter Carriers Political Action Fund","Citizens for Vicki Lorenz Englund","P.O. Box 270545","","St Louis","MO","63127","3/24/2020 12:00:00 AM","400.0000","M","April Quarterly Report"
"144606","C010216","SPRINKLER FITTERS LOCAL #314 POLITICAL FUND","United Association","Three Park Place","","Annapolis","MD","21401","2/27/2020 12:00:00 AM","2010.0000","M","April Quarterly Report"
"144621","C111145","Friends Of Holly Rehder","8th Congressional Republican Committee","3303 Pineyknot Drive","","Festus","MO","63028","3/20/2020 12:00:00 AM","200.0000","M","April Quarterly Report"
"144638","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/2/2019 12:00:00 AM","1138.5000","M","AMENDED January Quarterly Report"
"144639","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/4/2019 12:00:00 AM","165.0000","M","AMENDED January Quarterly Report"
"144640","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/4/2019 12:00:00 AM","180.0000","M","AMENDED January Quarterly Report"
"144641","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/7/2019 12:00:00 AM","2407.5000","M","AMENDED January Quarterly Report"
"144642","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/7/2019 12:00:00 AM","1132.5000","M","AMENDED January Quarterly Report"
"144643","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/7/2019 12:00:00 AM","32.5000","M","AMENDED January Quarterly Report"
"144644","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/7/2019 12:00:00 AM","52.5000","M","AMENDED January Quarterly Report"
"144645","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/8/2019 12:00:00 AM","256.5000","M","AMENDED January Quarterly Report"
"144646","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/8/2019 12:00:00 AM","1650.9500","M","AMENDED January Quarterly Report"
"144647","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/15/2019 12:00:00 AM","120.0000","M","AMENDED January Quarterly Report"
"144648","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/15/2019 12:00:00 AM","37.5000","M","AMENDED January Quarterly Report"
"144649","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/15/2019 12:00:00 AM","972.0000","M","AMENDED January Quarterly Report"
"144650","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/15/2019 12:00:00 AM","174.0000","M","AMENDED January Quarterly Report"
"144651","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/15/2019 12:00:00 AM","240.0000","M","AMENDED January Quarterly Report"
"144652","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/16/2019 12:00:00 AM","769.8700","M","AMENDED January Quarterly Report"
"144653","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/21/2019 12:00:00 AM","324.6000","M","AMENDED January Quarterly Report"
"144654","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/21/2019 12:00:00 AM","198.0000","M","AMENDED January Quarterly Report"
"144655","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/22/2019 12:00:00 AM","13.5000","M","AMENDED January Quarterly Report"
"144656","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/24/2019 12:00:00 AM","892.0800","M","AMENDED January Quarterly Report"
"144657","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/24/2019 12:00:00 AM","165.0000","M","AMENDED January Quarterly Report"
"144658","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/28/2019 12:00:00 AM","688.9300","M","AMENDED January Quarterly Report"
"144659","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/28/2019 12:00:00 AM","307.5000","M","AMENDED January Quarterly Report"
"144660","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/29/2019 12:00:00 AM","1043.4000","M","AMENDED January Quarterly Report"
"144661","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/29/2019 12:00:00 AM","564.0000","M","AMENDED January Quarterly Report"
"144662","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/30/2019 12:00:00 AM","120.0000","M","AMENDED January Quarterly Report"
"144663","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/30/2019 12:00:00 AM","485.5000","M","AMENDED January Quarterly Report"
"144664","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/30/2019 12:00:00 AM","61.0900","M","AMENDED January Quarterly Report"
"144665","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/31/2019 12:00:00 AM","196.5000","M","AMENDED January Quarterly Report"
"144666","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","10/31/2019 12:00:00 AM","52.2300","M","AMENDED January Quarterly Report"
"144667","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/1/2019 12:00:00 AM","66.6800","M","AMENDED January Quarterly Report"
"144668","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/1/2019 12:00:00 AM","618.1700","M","AMENDED January Quarterly Report"
"144669","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/4/2019 12:00:00 AM","30.0000","M","AMENDED January Quarterly Report"
"152508","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Vaughn for State Rep","8227 Santa Fe Dr., APT 7","","Overland Park","KS","66204","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152509","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Faust-Goudeau for State Senate","PO Box 20335","","Wichita","KS","67208","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152510","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Haley for State Senate","936 Cleveland Avenue","","Kansas City","KS","66101","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152511","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Hawk for State Senate","2600 Woodhaven Ct","","Manhattan","KS","66502","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152512","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Hensley for State Senate","4240 SE Wisconsin Ave","","Topeka","KS","66609","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152513","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Holland for State Senate","961 E. 1600 Road","","Baldwin City","KS","66006","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152514","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Pettey for State Senate","5316 Lakewood St","","Kansas City","KS","66106","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152515","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Sykes for State Senate","10227 Theden Cir.","","Lenexa","KS","66220","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152516","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Ware for State Senate ","1444 N. Perry","","Wichita","KS","67203","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152517","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Holscher for State Senate","12345 Westgate Street","","Overland Park","KS","66213","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152518","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Pittman for State Senate","1108 South Broadway ","","Leavenworth ","KS","66048","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152519","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Ward for State Senate","3100 East Clark","","Wichita","KS","67211","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152520","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Constance for State Senate","PO Box 3094","","Shawnee","KS","66203","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152521","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Gregory for State Senate","PO Box 780731","","Wichita","KS","67278","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152522","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Ethan for Kansas","PO Box 8296","","Prairie Village","KS","66208","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152523","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Koesten for State Senate","3310 W 137th St.","","Leawood","KS","66224","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152524","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Schlingenseipen for State Senate","1601 SW Boswell Ave.","","Topeka","KS","66604","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152525","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Knoell for State Senate","12501 S. Arapaho Drive","","Olathe","KS","66062","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152526","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Budetti for State Senate","17446 W 161st Street","","Olathe","KS","66062","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152527","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Citizens for Sharp","12204 E 89th Street","","Kansas City","MO","64139","9/1/2020 12:00:00 AM","2000.0000","M","October Quarterly Report"
"152528","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Committee to Elect Megan Stickley","2810 Joslin Lane","","St Joseph ","MO","64506","9/1/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"152529","C000839","CARPENTERS HELP IN THE POLITICAL PROCESS (CHIPP)","Committee to Elect James 'Jimmy' Nash for Treasurer","PO Box 8192","","St Joseph","MO","64508","9/1/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"152530","C180080","Committee To Elect John Black","House Republican Campaign Committee","PO Box 1313","","Jefferson City","MO","65102","8/21/2020 12:00:00 AM","150.0000","M","30 Day After Primary Election-8/4/2020"
"152635","C000099","MO Soybean Association State PAC (MO SoyPAC)","Eigel for Missouri","398 Patriotic Trail","","Weldon Springs","MO","63304","7/24/2020 12:00:00 AM","2500.0000","M","30 Day After Primary Election-8/4/2020"
"152636","C000099","MO Soybean Association State PAC (MO SoyPAC)","Friends of Caleb Rowden","PO Box 7088","","Columbia","MO","65205","7/28/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
"152637","C000099","MO Soybean Association State PAC (MO SoyPAC)","Citizens for ","5517 N Farmer Branch Rd #131","","Ozark","MO","65721","7/28/2020 12:00:00 AM","500.0000","M","30 Day After Primary Election-8/4/2020"
